node_id,xcoord,ycoord,zcoord
45823,415742.48,4482737.670000001,1470
45824,422930.26,4481087.449999999,1395
45825,423128.28,4481881.85,1372
45826,423148.7,4481760.5600000005,1376
45827,423111.4,4481856.739999999,1373
45828,423038.76,4481780.02,1371
45829,423108.04999999993,4481895.8,1371
45830,422970.43000000005,4481798.329999999,1371
45831,423163.43000000005,4481754.12,1376
45832,423059.16,4481929.03,1368
45833,423182.06,4481821.680000001,1379
45834,423122.56999999995,4481714.77,1363
45835,422954.38,4481713.77,1370
45836,422177.58,4487804.18,1319
45837,422049.86,4487989.95,1319
45838,421984.92,4488013.44,1320
45839,422135.6099999999,4487988.220000001,1319
45840,420643.44,4489312.0600000005,1351
45841,420681.1699999999,4489200.12,1350
45842,420682.0899999999,4489318.11,1350
45843,421377.7,4494367.81,1326
45844,421379.3,4494505.8,1326
45845,426634.26,4493438.81,1383
45846,426673.78,4493576.98,1383
45847,426802.51000000007,4493582.21,1389
45848,426637.64,4493621.199999999,1382
45849,426637.18,4493577.61,1382
45850,426798.9,4493550.649999999,1388
45851,426670.44,4493437.97,1383
45852,426776.14,4493436.78,1389
45853,426758.80999999994,4493459.25,1386
45854,426652.76,4493678.88,1384
45855,425119.4,4497642.1,1335
45856,418460.2,4497553.3,1360
45857,418476.6,4497633.4,1361
45858,425738.3,4486327.9,1357
45859,425657.0,4486328.2,1356
45860,431905.18,4496963.72,1477
45861,423960.6,4488036.59,1352
45862,417892.0099999999,4486942.470000001,1388
45863,417894.7,4486990.4,1388
45864,433804.8,4479063.500000001,1519
45865,433901.43000000005,4479221.36,1522
45866,433852.1,4479221.0,1524
45867,417533.4700000001,4488543.73,1407
45868,417529.78,4488498.169999999,1406
45869,417529.66,4488364.43,1403
45870,417380.8300000001,4488472.550000001,1412
45871,417289.92999999993,4488615.66,1413
45872,417381.63000000006,4488612.579999999,1414
45873,432858.8499999999,4491680.76,1596
45874,432730.22,4491677.699999999,1591
45875,416167.87000000005,4486196.870000001,1424
45876,415941.6700000001,4486202.76,1428
45877,415942.7900000001,4486401.859999999,1428
45878,416907.6099999999,4486358.21,1410
45879,417119.48999999993,4486423.03,1406
45880,417270.2300000001,4486518.84,1401
45881,417136.63000000006,4486511.260000001,1404
45882,415740.5900000001,4491054.72,1445
45883,415780.28,4491055.710000001,1444
45884,415679.36,4490890.03,1461
45885,415656.8,4490854.960000001,1462
45886,415693.46,4490825.100000001,1461
45887,415720.66,4490787.09,1461
45888,415876.1100000001,4490495.79,1459
45889,415743.87000000005,4490515.65,1464
45890,415805.5299999999,4490612.33,1460
45891,415883.48999999993,4490455.420000001,1459
45892,415685.88,4482755.2,1469
45893,432118.7699999999,4491871.16,1574
45894,427013.7100000001,4494941.25,1378
45895,419876.4,4491451.53,1369
45896,419791.86,4491499.32,1370
45897,419792.2,4491559.68,1370
45898,420170.02,4491450.25,1365
45899,420171.04999999993,4491558.72,1364
45900,419874.6499999999,4491399.67,1370
45901,415662.8499999999,4489501.470000001,1466
45902,415663.63000000006,4489582.4,1465
45903,415683.62,4489674.1,1466
45904,415717.80999999994,4489611.660000001,1466
45905,415826.7,4489628.02,1466
45906,415753.6499999999,4489545.45,1466
45907,415738.3900000001,4489577.660000001,1466
45908,415778.0099999999,4489490.52,1465
45909,415876.9699999999,4489525.95,1466
45910,415847.31000000006,4489590.81,1466
45911,415899.44,4489455.02,1466
45912,415712.26,4489349.77,1466
45913,415782.66,4489058.97,1463
45914,415820.31000000006,4489051.609999999,1463
45915,415661.08,4490160.569999999,1464
45916,415722.0099999999,4490159.68,1464
45917,415661.63000000006,4490214.85,1464
45918,415690.18,4490212.01,1464
45919,415664.82,4490273.29,1464
45920,415915.52,4490046.76,1464
45921,415958.5500000001,4489081.23,1463
45922,415971.78,4489157.539999999,1463
45923,420170.3,4488663.9,1358
45924,420725.7900000001,4489178.22,1349
45925,421385.04,4489467.16,1335
45926,421691.31000000006,4489488.579999999,1338
45927,421911.0,4491908.300000001,1334
45928,425046.9699999999,4490580.79,1352
45929,428341.80999999994,4485686.72,1387
45930,417329.54,4495868.01,1381
45931,423476.4,4490056.69,1326
45932,423355.3500000001,4489985.369999999,1316
45933,423355.5299999999,4489925.07,1316
45934,423302.5900000001,4490056.3,1315
45935,423317.0,4489986.649999999,1316
45936,423355.48999999993,4489941.470000001,1316
45937,423270.43000000005,4489775.81,1316
45938,423354.96,4489895.7,1317
45939,423319.75000000006,4489818.37,1316
45940,423357.6700000001,4490057.369999999,1316
45941,423275.14,4489942.19,1315
45942,423320.74,4489896.01,1316
45943,423476.0300000001,4489976.95,1327
45944,423276.5299999999,4489985.830000001,1315
45945,423271.5900000001,4489818.959999999,1316
45946,423353.4499999999,4489817.95,1317
45947,423351.78,4489732.0,1317
45948,423273.68,4489896.45,1315
45949,423352.63000000006,4489775.619999999,1317
45950,416615.5,4497521.96,1396
45951,416629.44,4497364.870000001,1397
45952,416664.3,4497366.7,1396
45953,420227.72,4483722.77,1358
45954,415707.12999999995,4489206.41,1466
45955,415667.18,4489213.19,1466
45956,415670.9100000001,4489347.07,1466
45957,416461.07000000007,4488824.81,1428
45958,415812.42,4489881.33,1464
45959,415680.3900000001,4489904.18,1463
45960,415735.9900000001,4489935.73,1463
45961,415666.22,4489952.419999999,1464
45962,415664.0,4489966.18,1464
45963,415692.82,4489971.129999999,1463
45964,415659.92999999993,4490020.86,1464
45965,415687.64,4490022.899999999,1464
45966,415659.95000000007,4490075.88,1464
45967,415661.22,4490119.289999999,1465
45968,415764.68,4490074.790000001,1464
45969,415988.18,4490087.28,1462
45970,416030.7299999999,4490172.79,1458
45971,416010.6,4490200.0,1458
45972,416072.2,4490097.32,1457
45973,415774.26,4489953.96,1464
45974,415764.18,4490048.93,1464
45975,415702.32,4489860.86,1464
45976,415764.4,4490328.83,1464
45977,415929.19000000006,4490335.05,1460
45978,415765.58,4490244.239999999,1464
45979,415942.94,4490298.05,1460
45980,416583.66,4489976.62,1437
45981,416691.4,4490044.4,1435
45982,415995.1500000001,4489352.79,1464
45983,416037.63000000006,4489353.6899999995,1464
45984,415994.2099999999,4489394.380000001,1466
45985,415970.87000000005,4489549.05,1466
45986,415939.75000000006,4489641.8,1466
45987,415923.56,4489680.27,1465
45988,415902.26,4489718.28,1465
45989,415866.80999999994,4489780.27,1465
45990,415832.7699999999,4489843.31,1464
45991,415988.7299999999,4489455.590000001,1465
45992,416079.3900000001,4489457.180000001,1464
45993,416082.6099999999,4489524.85,1464
45994,416136.5900000001,4489566.92,1464
45995,416049.8899999999,4489579.6,1465
45996,416106.38,4489585.48,1464
45997,416163.26,4489597.6899999995,1463
45998,416033.22,4489629.25,1464
45999,416013.44,4489682.12,1464
46000,415995.7100000001,4489720.53,1464
46001,415975.0899999999,4489757.199999999,1464
46002,416070.76,4489763.289999999,1463
46003,416012.52,4489779.37,1464
46004,415940.26,4489820.23,1464
46005,415911.96,4489871.449999999,1464
46006,415905.44,4489883.25,1464
46007,415898.06,4489909.0200000005,1464
46008,416064.3299999999,4489538.1,1464
46009,416164.6,4489458.590000001,1464
46010,416209.52,4489460.46,1463
46011,416187.0,4489504.98,1463
46012,416272.80999999994,4489574.77,1461
46013,416293.4700000001,4489536.409999999,1461
46014,416050.80999999994,4489799.04,1463
46015,415987.66,4489912.2,1464
46016,415980.28,4489926.27,1464
46017,416146.48999999993,4489628.05,1463
46018,416118.7,4489675.06,1463
46019,416091.75000000006,4489725.07,1463
46020,416170.08,4489251.71,1463
46021,416027.78,4489172.14,1463
46022,416040.04,4489178.86,1463
46023,415931.06,4489168.94,1464
46024,415810.75000000006,4489229.27,1464
46025,415903.4,4489282.88,1464
46026,415815.34,4489291.699999999,1464
46027,415860.7900000001,4489291.619999999,1464
46028,415812.2700000001,4489351.01,1465
46029,415953.3,4489352.350000001,1465
46030,415904.02,4489351.710000001,1465
46031,415895.07000000007,4489213.9399999995,1464
46032,415879.14,4489118.339999999,1463
46033,416154.36999999994,4489193.61,1463
46034,416136.0300000001,4489233.82,1463
46035,416794.1,4490527.2,1427
46036,416700.82,4490555.779999999,1429
46037,417048.92999999993,4490122.419999999,1425
46038,417107.7100000001,4490139.23,1422
46039,416937.44,4490284.81,1424
46040,416946.4,4490590.499999999,1424
46041,416710.42,4490469.19,1429
46042,416683.34,4490476.01,1430
46043,416689.8899999999,4490498.9,1430
46044,433028.14,4496684.7,1502
46045,419752.7299999999,4492705.180000001,1361
46046,419752.7,4492755.0,1361
46047,428414.4499999999,4494148.56,1437
46048,428568.38,4494202.339999999,1438
46049,415818.88,4482516.26,1476
46050,415806.1699999999,4482511.76,1476
46051,415690.96,4482637.43,1478
46052,415743.19000000006,4482665.699999999,1475
46053,415689.56,4482493.61,1482
46054,415772.82,4482504.93,1478
46055,415703.38,4482642.61,1477
46056,415738.62,4482500.16,1478
46057,415724.04,4482497.94,1479
46058,415658.48999999993,4482624.33,1481
46059,419246.51000000007,4487928.51,1368
46060,419357.68999999994,4487927.430000001,1366
46061,419242.8899999999,4487782.18,1368
46062,419245.6499999999,4487838.95,1368
46063,419297.68999999994,4487781.859999999,1367
46064,419594.3,4487780.2,1362
46065,421316.8300000001,4488108.78,1341
46066,421317.9,4488204.5,1341
46067,421316.88,4488154.22,1341
46068,419724.4099999999,4490192.32,1368
46069,419893.56,4490191.34,1365
46070,419727.52,4490308.53,1369
46071,421839.24,4481657.3,1370
46072,421933.2899999999,4481545.359999999,1370
46073,421707.56,4481449.660000001,1370
46074,421967.4,4481545.09,1370
46075,421837.02,4481620.37,1370
46076,421968.6099999999,4481655.69,1368
46077,421968.2,4481618.35,1369
46078,421966.51000000007,4481482.630000001,1370
46079,421825.96,4481416.81,1369
46080,421933.1,4481618.89,1369
46081,421659.1699999999,4481432.89,1370
46082,421729.84,4481559.22,1370
46083,421826.3900000001,4481483.699999999,1370
46084,421965.4499999999,4481416.17,1370
46085,421695.4,4481417.85,1370
46086,421999.2899999999,4481691.420000001,1367
46087,421965.58,4481692.02,1367
46088,421796.9699999999,4481416.899999999,1369
46089,421797.3900000001,4481548.67,1370
46090,421685.04,4481584.45,1370
46091,421839.24,4481694.04,1370
46092,421839.64,4481715.64,1369
46093,422018.44,4481655.260000001,1367
46094,422131.8899999999,4480984.89,1372
46095,422198.51000000007,4480932.16,1372
46096,422133.7299999999,4480918.02,1372
46097,422165.2,4480958.220000001,1372
46098,422166.92,4480891.72,1372
46099,422232.07000000007,4480905.61,1372
46100,422200.72,4480865.039999999,1372
46101,422099.8,4480944.579999999,1372
46102,422469.95000000007,4480910.51,1376
46103,422436.14,4480989.790000001,1373
46104,422002.6,4481073.55,1370
46105,424458.4,4484903.31,1350
46106,424461.0,4485072.7,1350
46107,421316.5500000001,4488042.0600000005,1342
46108,420938.26,4491788.82,1347
46109,421113.8499999999,4491787.169999999,1344
46110,417666.82,4484800.01,1395
46111,417814.78,4484769.699999999,1393
46112,417801.26,4484904.75,1393
46113,417713.68999999994,4484907.57,1394
46114,428670.18,4483317.36,1542
46115,420576.04,4479651.98,1386
46116,423173.3900000001,4481781.64,1380
46117,420167.75000000006,4493680.02,1346
46118,420104.42,4493765.24,1347
46119,420150.0099999999,4493772.37,1346
46120,431606.04999999993,4489913.569999999,1496
46121,421063.38,4482865.05,1337
46122,421154.7,4482726.76,1336
46123,427967.6,4480839.4,1882
46124,427935.7699999999,4480756.37,1877
46125,416383.7,4498076.85,1395
46126,416132.2,4498255.100000001,1398
46127,422757.76,4497787.11,1306
46128,422758.1100000001,4497812.18,1306
46129,423211.52,4488975.68,1326
46130,419028.38,4494658.56,1359
46131,419074.48,4494675.93,1357
46132,417239.9100000001,4489868.28,1419
46133,417218.2,4489775.41,1419
46134,417230.76,4489822.41,1418
46135,417173.58,4489778.300000001,1422
46136,417147.22,4489723.11,1425
46137,417194.12,4489707.08,1421
46138,420627.3900000001,4489023.859999999,1351
46139,420678.7900000001,4488861.510000001,1351
46140,420679.68,4489010.69,1350
46141,420679.75000000006,4489023.56,1350
46142,425901.9900000001,4489343.67,1384
46143,425813.64,4489344.540000001,1382
46144,425374.4099999999,4482340.63,1445
46145,431667.86,4490736.579999999,1510
46146,431662.86,4490797.98,1511
46147,427187.7,4488163.3,1408
46148,426427.26,4487059.24,1369
46149,426390.4,4487229.6,1368
46150,426175.24,4493588.17,1376
46151,423698.07000000007,4488109.180000001,1345
46152,423724.06,4488561.32,1342
46153,424000.52,4487766.659999999,1358
46154,424309.46,4487755.3,1360
46155,429212.0,4488683.8,1460
46156,431777.5,4488868.93,1566
46157,431967.5,4489210.800000001,1568
46158,431906.9699999999,4489275.03,1558
46159,432016.1,4489280.899999999,1570
46160,431672.5,4489037.9,1555
46161,429258.5299999999,4496062.78,1391
46162,427911.52,4496545.73,1368
46163,428040.1100000001,4496518.59,1370
46164,427890.34,4496553.999999999,1368
46165,430609.07000000007,4494921.13,1428
46166,430610.8300000001,4495082.11,1422
46167,430532.2899999999,4494922.3100000005,1427
46168,430448.6,4494923.6,1425
46169,430532.78,4494985.58,1426
46170,415724.86,4482695.31,1472
46171,415876.44,4482843.260000001,1461
46172,424182.7299999999,4490184.83,1336
46173,424319.3900000001,4490019.08,1337
46174,426453.9699999999,4488135.88,1373
46175,431400.9,4478276.85,1531
46176,431529.5,4478069.42,1523
46177,431445.62,4478069.61,1521
46178,435879.86,4479534.659999999,1575
46179,425977.78,4487773.44,1366
46180,425827.92999999993,4487733.369999999,1364
46181,425892.26,4487732.8,1365
46182,425828.0300000001,4487844.239999999,1365
46183,425892.19000000006,4487775.04,1365
46184,427545.63000000006,4485279.36,1378
46185,427715.0,4485278.81,1380
46186,417163.68,4489822.790000001,1422
46187,417146.92999999993,4489868.339999999,1422
46188,433854.43000000005,4481231.81,1616
46189,433867.24,4481735.710000001,1654
46190,424710.1699999999,4490971.6,1347
46191,424885.58,4491163.750000001,1357
46192,424804.7,4491048.089999999,1352
46193,424851.62,4491064.5600000005,1353
46194,424881.2700000001,4491103.4,1355
46195,421785.54,4481266.75,1368
46196,424493.98,4487340.82,1349
46197,424617.02,4493816.78,1345
46198,434481.3,4479895.7,1547
46199,424226.5,4478391.600000001,1502
46200,422190.66,4496042.99,1310
46201,422246.8499999999,4496027.14,1310
46202,422261.6499999999,4496024.609999999,1311
46203,415697.18,4485830.470000001,1433
46204,416916.54,4487248.579999999,1408
46205,416917.12999999995,4487309.660000001,1409
46206,416826.2,4487238.86,1409
46207,417447.56,4487046.24,1396
46208,419035.1699999999,4487841.05,1370
46209,419037.7900000001,4487933.29,1370
46210,422587.5500000001,4488433.28,1326
46211,419775.54,4485999.4,1362
46212,420035.86,4485825.27,1359
46213,420035.5900000001,4485789.14,1359
46214,420050.0899999999,4486043.919999999,1358
46215,420049.84,4486029.45,1358
46216,420049.24,4485899.52,1359
46217,420837.04,4487764.739999999,1348
46218,420867.1699999999,4487896.880000001,1348
46219,422609.08,4480804.68,1386
46220,422674.0,4480875.73,1387
46221,422577.56,4480874.36,1380
46222,422704.19000000006,4480865.89,1391
46223,422543.9,4480952.5600000005,1377
46224,421271.48,4483124.23,1335
46225,422292.76,4496016.13,1312
46226,423215.96,4481852.879999999,1380
46227,423226.16,4482111.9399999995,1366
46228,423193.34,4481740.96,1377
46229,422984.0099999999,4481310.6899999995,1384
46230,422867.62,4481106.140000001,1389
46231,429055.1699999999,4495607.420000001,1396
46232,418704.8899999999,4484945.45,1377
46233,418704.32,4484790.71,1377
46234,421796.54,4481449.2,1370
46235,426733.07000000007,4485702.61,1366
46236,426874.92999999993,4485696.85,1368
46237,425172.34,4482299.2,1446
46238,424987.2,4482180.129999999,1447
46239,424990.3299999999,4482134.649999999,1451
46240,420807.1,4495137.8,1329
46241,425998.8899999999,4496899.37,1349
46242,427421.9,4496707.2,1366
46243,427577.46,4496535.08,1368
46244,415731.56999999995,4482951.57,1465
46245,415711.75000000006,4483024.34,1461
46246,415816.88,4482986.1,1459
46247,415847.32,4482915.11,1461
46248,415987.51000000007,4482855.7,1457
46249,415988.63000000006,4483013.82,1453
46250,415988.0899999999,4482938.2700000005,1453
46251,422389.24,4480708.390000001,1380
46252,422310.6499999999,4480475.3,1387
46253,422309.31000000006,4480566.339999999,1382
46254,422412.26,4480644.84,1383
46255,422367.1,4480619.98,1382
46256,422340.6499999999,4496140.64,1312
46257,424951.76,4494621.529999999,1348
46258,424741.0,4494740.0,1345
46259,424739.92999999993,4494627.340000001,1345
46260,425578.1699999999,4495376.28,1353
46261,425494.8,4495376.0,1352
46262,425403.2,4494776.499999999,1359
46263,425495.5,4494578.6,1363
46264,425756.8,4494575.500000001,1368
46265,421143.07000000007,4486185.97,1345
46266,421192.1699999999,4486185.6899999995,1345
46267,421143.24,4486219.22,1345
46268,421219.56999999995,4486218.819999999,1345
46269,421070.24999999994,4486292.19,1346
46270,421220.12999999995,4486291.340000001,1345
46271,421253.24999999994,4486286.99,1345
46272,419294.9100000001,4484554.22,1370
46273,419050.3500000001,4488751.11,1375
46274,421052.2300000001,4491197.839999999,1355
46275,425083.8499999999,4484196.879999999,1353
46276,425007.4,4484197.699999999,1352
46277,420118.95000000007,4493672.380000001,1347
46278,420182.8,4493608.540000001,1346
46279,420130.26,4493600.31,1347
46280,420138.86,4493486.499999999,1348
46281,432670.28,4497058.93,1466
46282,417722.54,4491838.1,1401
46283,429018.34,4496620.03,1405
46284,420931.7900000001,4482546.26,1335
46285,422806.4099999999,4497769.87,1306
46286,422725.36999999994,4497772.03,1306
46287,421231.6,4483341.1,1339
46288,421260.7,4483479.7,1335
46289,420979.1699999999,4483160.140000001,1342
46290,421136.2,4483204.899999999,1342
46291,424487.2,4497603.6,1330
46292,426169.24999999994,4487433.08,1366
46293,425733.0,4487436.0,1359
46294,425964.19000000006,4487437.529999999,1363
46295,426168.96,4487402.71,1365
46296,426131.16,4487402.92,1365
46297,426168.66,4487351.77,1365
46298,426130.5500000001,4487352.0,1364
46299,431447.8,4488385.0,1575
46300,431021.5,4493010.4,1500
46301,431815.96,4491973.78,1564
46302,426561.1,4494818.300000001,1372
46303,419034.58,4487784.34,1371
46304,426183.9,4492571.8,1379
46305,426568.8499999999,4492562.36,1385
46306,421487.5500000001,4498092.82,1328
46307,422124.4099999999,4488037.28,1318
46308,418913.22,4489754.35,1379
46309,418849.64,4489758.640000001,1380
46310,418676.9100000001,4489770.460000001,1386
46311,418752.2300000001,4489509.07,1383
46312,418753.2,4489588.17,1383
46313,418754.1500000001,4489666.24,1383
46314,418608.42,4489641.89,1388
46315,418538.5,4489756.089999999,1393
46316,418509.12999999995,4489708.65,1393
46317,418473.8300000001,4489663.88,1394
46318,418427.48999999993,4489663.4,1394
46319,418463.34,4489566.07,1393
46320,418427.2700000001,4489566.27,1394
46321,418464.04999999993,4489459.6,1393
46322,418584.24999999994,4489511.3,1388
46323,418427.0300000001,4489459.81,1393
46324,415683.42,4482406.659999999,1489
46325,415653.7699999999,4482374.06,1493
46326,416043.08,4482411.33,1473
46327,415922.88,4482532.0600000005,1477
46328,430287.4,4494926.1,1421
46329,430269.6,4494349.91,1443
46330,429034.63000000006,4495343.06,1403
46331,432331.5,4498075.6,1474
46332,431766.7,4498194.499999999,1415
46333,431912.5,4498133.23,1420
46334,418916.68,4490089.45,1382
46335,422406.1500000001,4480580.239999999,1386
46336,432858.56999999995,4492245.07,1593
46337,424505.0,4478323.9,1541
46338,424392.98,4478365.91,1526
46339,436044.2899999999,4480450.7,1641
46340,431112.4700000001,4477962.649999999,1519
46341,418080.6,4486176.1,1390
46342,420467.5,4484284.5,1355
46343,420473.2,4484947.699999999,1357
46344,419671.6,4486162.499999999,1364
46345,420507.4,4487894.8,1352
46346,426201.1,4488141.9,1372
46347,420556.1,4492523.3,1348
46348,426224.3,4487431.2,1366
46349,420475.6,4485223.9,1356
46350,418142.6,4486175.7,1388
46351,426225.4,4487501.699999999,1367
46352,420510.5900000001,4488283.4,1353
46353,420725.6,4486150.2,1349
46354,432520.0,4494596.5,1539
46355,420551.7,4491856.7,1355
46356,433223.5,4496800.2,1494
46357,420551.8,4491642.300000001,1358
46358,420538.5,4490600.7,1365
46359,420543.0,4490993.4,1361
46360,422357.9,4490301.6,1339
46361,422177.8,4490353.3,1340
46362,432324.1,4498007.7,1469
46363,420578.7,4495097.100000001,1333
46364,432568.9,4494184.399999999,1536
46365,420512.4,4488581.500000001,1354
46366,416728.0,4493471.0,1408
46367,420585.6,4495834.4,1333
46368,432515.5,4494316.6,1539
46369,432820.0,4497242.9,1484
46370,432920.6,4493281.8,1564
46371,420587.2,4496392.399999999,1334
46372,420555.6,4492165.699999999,1352
46373,426760.2,4497508.5,1352
46374,421495.0,4493412.7,1331
46375,426157.1,4489768.499999999,1388
46376,420558.7,4492802.4,1347
46377,420608.0,4498006.499999999,1340
46378,420543.4,4491054.4,1360
46379,429428.2,4492519.0,1465
46380,424951.7,4493412.1,1362
46381,420544.1,4491188.0,1360
46382,420549.4,4491367.100000001,1360
46383,426197.6,4493400.899999999,1376
46384,426176.2,4491294.1,1371
46385,426182.34,4492416.76,1379
46386,420592.9,4496644.6,1333
46387,421606.0,4493410.7,1330
46388,426211.9,4495178.4,1368
46389,426079.0,4493402.6,1375
46390,430603.1,4492103.2,1518
46391,420527.9,4489751.4,1356
46392,420585.6,4495995.0,1333
46393,426534.2,4493388.899999999,1381
46394,426168.6,4490544.8,1380
46395,433574.3,4491683.6,1618
46396,430706.1,4492093.9,1524
46397,424713.8,4493415.3,1349
46398,426230.86,4496030.87,1360
46399,426160.4,4489998.2,1386
46400,425651.1,4493411.0,1372
46401,420593.5,4496682.6,1333
46402,429417.3,4492519.0,1465
46403,425993.7,4493403.699999999,1375
46404,420559.7,4492974.2,1345
46405,430674.1,4492095.0,1522
46406,431564.1,4492147.5,1558
46407,429337.8,4492520.2,1464
46408,425912.1,4493404.8,1374
46409,420559.9,4493017.4,1345
46410,426177.4,4491683.5,1379
46411,426211.3,4495015.7,1369
46412,427962.1,4492531.6,1456
46413,431636.8,4492166.000000001,1561
46414,426168.2,4490657.3,1380
46415,432509.9,4491562.7,1593
46416,426177.6,4491753.100000001,1379
46417,432659.6,4491595.3,1590
46418,431605.5,4492158.000000001,1560
46419,426757.6,4497366.300000001,1353
46420,427805.0,4492533.699999999,1442
46421,420572.8,4494554.1,1335
46422,425768.2,4493409.4,1373
46423,425523.9,4493413.9,1371
46424,420558.9,4492846.000000001,1347
46425,426189.7,4493120.499999999,1377
46426,425037.5,4493409.9,1363
46427,429054.9,4492524.5,1459
46428,420573.9,4494716.5,1334
46429,425273.9,4493416.499999999,1368
46430,426178.4,4491966.6,1378
46431,420565.1,4493926.4,1339
46432,426153.8,4489734.300000001,1388
46433,426179.4,4492116.2,1379
46434,424871.8,4493412.300000001,1358
46435,421768.2,4493408.3,1330
46436,425047.6,4493409.999999999,1363
46437,426172.1,4490901.4,1381
46438,429405.9,4492519.2,1465
46439,424792.7,4493412.7,1353
46440,430812.1,4492091.9,1531
46441,430341.6,4492296.2,1487
46442,426178.9,4492064.399999999,1378
46443,420577.7,4495020.2,1332
46444,430734.1,4492093.1,1526
46445,420597.1,4496977.999999999,1333
46446,426143.3,4488686.499999999,1384
46447,426169.3,4490500.300000001,1380
46448,420586.8,4496131.6,1334
46449,426185.6,4493400.899999999,1376
46450,426161.8,4490134.1,1383
46451,420595.1,4496818.2,1333
46452,426179.3,4492209.4,1379
46453,426169.2,4490858.800000001,1381
46454,426528.1,4496380.0,1365
46455,428078.9,4492530.300000001,1457
46456,426149.3,4489508.1,1388
46457,431073.5,4492092.899999999,1540
46458,426169.0,4490468.899999999,1380
46459,420606.3,4497832.0,1336
46460,426142.0,4488763.4,1384
46461,420332.5,4482526.4,1354
46462,426179.2,4492195.4,1379
46463,430952.8,4492091.5,1533
46464,426204.8,4494418.7,1372
46465,421700.2,4493408.499999999,1330
46466,426142.9,4488709.8,1384
46467,426181.1,4492294.7,1379
46468,426178.4,4491954.300000001,1378
46469,430642.4,4492097.3,1521
46470,426404.9,4496252.899999999,1362
46471,419734.9,4480569.9,1412
46472,419765.3,4480865.0,1404
46473,420496.8,4487169.500000001,1354
46474,419529.3,4486163.6,1367
46475,420477.8,4485518.6,1353
46476,427255.0,4492550.300000001,1406
46477,420628.5,4486150.6,1350
46478,420481.3,4486152.499999999,1352
46479,417567.0,4486180.899999999,1398
46480,419775.0,4480383.9,1413
46481,420492.4,4486872.1,1353
46482,421643.6,4486150.899999999,1340
46483,420581.4,4495398.2,1332
46484,420064.1,4486160.3,1358
46485,420451.4,4483285.9,1357
46486,417917.6,4495857.28,1372
46487,420566.9,4494225.68,1337
46488,420554.9,4492375.4,1350
46489,420459.36999999994,4483753.340000001,1358
46490,432016.3,4492226.4,1569
46491,421852.4,4490454.000000001,1341
46492,429470.6,4498212.6,1362
46493,420562.1500000001,4493409.68,1342
46494,417622.95000000007,4495863.07,1376
46495,426176.1,4491158.7,1380
46496,420506.0,4488022.000000001,1352
46497,418459.2,4495853.9399999995,1364
46498,418619.82,4495852.9799999995,1362
46499,418770.5,4495852.17,1359
46500,419451.5,4495839.500000001,1349
46501,420232.1,4495839.3,1338
46502,420604.4,4497540.8,1333
46503,416079.51000000007,4493482.72,1421
46504,433921.34,4496706.470000001,1524
46505,433574.62,4496746.84,1514
46506,426763.56,4497675.590000001,1351
46507,426764.87000000005,4497766.460000001,1349
46508,426765.46,4497820.870000001,1348
46509,416950.4,4486186.4,1409
46510,416816.24,4486186.630000001,1412
46511,420499.14,4487334.07,1354
46512,420502.2,4487556.4,1353
46513,426175.51000000007,4491403.21,1381
46514,420530.2,4489938.499999999,1357
46515,418021.9,4486176.7,1390
46516,422899.0,4486631.0,1344
46517,426734.5,4496699.699999999,1364
46518,426596.5,4496451.9,1367
46519,417840.86,4488603.98,1395
46520,419424.4099999999,4488586.460000001,1369
46521,418370.22,4488601.92,1385
46522,419513.12,4488585.62,1368
46523,421938.76,4488571.750000001,1320
46524,421570.87000000005,4488571.74,1341
46525,418633.56999999995,4488601.07,1381
46526,418435.8,4493440.2,1375
46527,417996.7,4493443.8,1385
46528,431723.7,4492188.0,1563
46529,431818.5500000001,4492210.11,1565
46530,420461.1,4483486.6,1357
46531,428875.1,4492526.000000001,1457
46532,430267.7,4492361.4,1482
46533,420435.4,4482817.8,1357
46534,420447.2,4482924.7,1357
46535,420440.8499999999,4482845.379999999,1356
46536,419919.5,4481350.8,1388
46537,419880.2099999999,4481236.879999999,1392
46538,420823.2,4482173.42,1339
46539,422169.7,4482124.2,1360
46540,422613.22,4482116.59,1360
46541,426617.6499999999,4493387.48,1383
46542,426678.24,4493387.750000001,1385
46543,417885.12,4490607.38,1412
46544,418526.6700000001,4490609.420000001,1397
46545,418704.2700000001,4490608.76,1393
46546,420538.4099999999,4490594.2,1365
46547,426198.8,4494027.0,1375
46548,426202.8,4494308.7,1373
46549,426202.3,4494229.4,1373
46550,431321.3,4492090.800000001,1549
46551,426207.7,4494574.499999999,1371
46552,426166.5,4490321.6,1382
46553,426149.7,4489450.300000001,1388
46554,426149.1,4489136.8,1385
46555,426203.9,4494369.8,1372
46556,420482.22,4485864.1,1352
46557,420411.7,4482521.9,1352
46558,421174.44,4482166.12,1343
46559,421193.0899999999,4482165.65,1343
46560,420503.6700000001,4487632.98,1351
46561,433418.4499999999,4492040.62,1616
46562,433272.7,4492097.6,1614
46563,433077.24999999994,4492318.19,1611
46564,432940.5500000001,4492624.15,1611
46565,432957.3,4493154.2,1574
46566,432411.9,4491678.499999999,1589
46567,417488.32,4488610.649999999,1411
46568,417397.08,4495866.84,1380
46569,426194.6,4493585.8,1376
46570,426195.2,4493647.2,1376
46571,421143.2099999999,4486149.05,1345
46572,415941.3,4495074.54,1410
46573,418947.74,4488042.300000001,1373
46574,418948.56999999995,4488105.39,1373
